x,y,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On
-87.726337091,41.87273456,10840335,JA143301,02/06/2017 08:40:00 AM,040XX W FIFTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,1132,011,24,26,08B,1149568,1896799,2017,02/14/2017 03:49:42 PM
-87.629308553,41.903931582,3566631,HK654564,09/29/2004 02:15:00 AM,0000X W DIVISION ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1824,018,42,8,06,1175901,1908369,2004,02/10/2018 03:50:01 PM
-87.778202322,41.954662681,1692771,G487042,08/16/2001 07:54:40 AM,040XX N MCVICKER AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1624,016,,,07,1135249,1926558,2001,08/17/2015 03:03:40 PM
-87.746659991,41.884758456,11016669,JA346707,07/13/2017 03:30:00 PM,002XX N LA CROSSE AVE,0460,BATTERY,SIMPLE,STREET,false,false,1532,015,28,25,08B,1144003,1901142,2017,02/10/2018 03:50:01 PM
-87.588157998,41.795191528,2797655,HJ449040,06/23/2003 08:30:00 PM,015XX E 55TH ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2132,002,4,41,06,1187447,1868839,2003,02/10/2018 03:50:01 PM
-87.630523558,41.896644852,8182753,HT360915,06/22/2011 02:30:00 AM,0000X W CHICAGO AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1832,018,42,8,03,1175592,1905711,2011,02/10/2018 03:50:01 PM
-87.625785555,41.865336883,10825626,JA126900,01/21/2017 10:00:00 PM,013XX S WABASH AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0131,001,2,33,06,1176976,1894313,2017,02/14/2017 03:49:42 PM
-87.738774759,41.960823612,2212391,HH477459,06/29/2002 06:00:00 PM,044XX W MONTROSE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1722,017,45,16,14,1145958,1928875,2002,02/28/2018 03:56:25 PM
-87.625020864,41.721213371,7937541,HT170133,02/19/2011 12:00:00 PM,095XX S LAFAYETTE AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,0511,005,21,49,04B,1177617,1841797,2011,02/10/2018 03:50:01 PM
-87.704996369,41.932778943,3100811,HJ829567,12/20/2003 08:45:00 PM,028XX N ALBANY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,true,1411,014,35,21,14,1155220,1918721,2003,02/28/2018 03:56:25 PM
-87.625769544,41.677992076,10669327,HZ420789,09/04/2016 09:50:00 PM,001XX W 119TH ST,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,STREET,true,false,0522,005,34,53,15,1177542,1826046,2016,02/10/2018 03:50:01 PM
-87.682272891,41.778625385,3095263,HJ822991,12/16/2003 01:20:00 PM,063XX S CLAREMONT AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,SCHOOL, PUBLIC, BUILDING,false,false,0825,008,15,66,08A,1161829,1862594,2003,02/28/2018 03:56:25 PM
-87.71378921,41.929157697,1813109,G642431,10/25/2001 02:30:00 PM,034XX W DRUMMOND PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1412,014,,,05,1152837,1917384,2001,08/17/2015 03:03:40 PM
-87.63136438,41.901032537,2312312,HH603063,08/25/2002 12:40:00 AM,010XX N CLARK ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),true,false,1824,018,42,8,08B,1175350,1907308,2002,02/28/2018 03:56:25 PM
-87.74374167,41.875039843,4953139,HM529401,08/06/2006 05:00:00 PM,047XX W VAN BUREN ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE PORCH/HALLWAY,false,false,1131,011,24,25,26,1144822,1897606,2006,02/28/2018 03:56:25 PM
-87.608455202,41.783556652,7495930,HS299801,05/10/2010 03:15:00 AM,061XX S LANGLEY AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0313,003,20,42,05,1181948,1864552,2010,02/10/2018 03:50:01 PM
-87.552297599,41.733719921,9038454,HW184567,03/08/2013 08:50:00 PM,029XX E 89TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0423,004,10,46,18,1197429,1846526,2013,02/10/2018 03:50:01 PM
-87.729133209,41.921624234,6395082,HP471568,07/24/2008 10:45:00 AM,022XX N KARLOV AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SIDEWALK,false,false,2525,025,31,20,17,1148681,1914609,2008,02/28/2018 03:56:25 PM
-87.693806472,41.910250173,2164138,HH403685,05/29/2002 06:45:00 AM,026XX W NORTH AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1421,014,1,24,16,1158326,1910534,2002,02/28/2018 03:56:25 PM
-87.677447808,41.99192445,9281169,HW425839,08/27/2013 12:00:00 PM,019XX W NORWOOD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,2413,024,40,2,08B,1162551,1940330,2013,02/10/2018 03:50:01 PM
-87.623059961,41.81769067,2643925,HJ253169,03/22/2003 06:43:19 AM,042XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0214,002,3,38,08B,1177862,1876957,2003,02/28/2018 03:56:25 PM
-87.741528537,41.754592961,3122265,HK110514,01/06/2004 08:15:00 PM,076XX S CICERO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0833,008,13,65,06,1145727,1853720,2004,02/28/2018 03:56:25 PM
-87.761401563,41.895796081,2185066,HH436432,06/12/2002 10:00:00 AM,054XX W RICE ST,0810,THEFT,OVER $500,STREET,false,false,1524,015,37,25,06,1139962,1905137,2002,02/28/2018 03:56:25 PM
-87.666379171,41.866331725,2478341,HH811674,12/01/2002 11:15:00 AM,012XX S ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,1224,012,2,28,26,1165916,1894587,2002,02/28/2018 03:56:25 PM
-87.75684698,41.777632438,7695609,HS502451,09/07/2010 12:45:00 AM,063XX S LONG AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0813,008,13,64,14,1141491,1862087,2010,02/10/2018 03:50:01 PM
-87.707441438,41.975124523,7016813,HR424227,07/11/2009 12:30:00 PM,051XX N TROY ST,0810,THEFT,OVER $500,APARTMENT,true,false,1713,017,33,13,06,1154442,1934147,2009,02/10/2018 03:50:01 PM
-87.64131255,41.885977661,10384172,HZ120661,01/14/2016 08:00:00 PM,002XX N CLINTON ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1214,012,42,28,06,1172686,1901800,2016,02/10/2018 03:50:01 PM
-87.719450728,41.925099209,6374896,HP456288,07/15/2008 06:55:00 AM,024XX N LAWNDALE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2524,025,35,22,06,1151307,1915894,2008,02/28/2018 03:56:25 PM
-87.640060441,41.881883933,9768477,HX419442,09/07/2014 04:00:00 PM,005XX W MADISON ST,0820,THEFT,$500 AND UNDER,CTA STATION,false,false,0121,001,42,28,06,1173039,1900311,2014,02/10/2018 03:50:01 PM
-87.696944997,41.774958888,5668171,HN477466,07/19/2007 04:00:00 PM,065XX S RICHMOND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0831,008,15,66,07,1157837,1861228,2007,02/28/2018 03:56:25 PM
-87.670745234,41.751629663,5726236,HN529559,08/14/2007 09:40:00 PM,078XX S WOLCOTT AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0611,006,18,71,18,1165049,1852781,2007,02/28/2018 03:56:25 PM
-87.761223002,41.973360706,3548942,HK633615,08/19/2004 12:00:00 PM,053XX W CARMEN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,1623,016,45,11,26,1139822,1933402,2004,02/28/2018 03:56:25 PM
-87.716547396,41.890404751,5066437,HM673112,10/21/2006 06:10:00 AM,036XX W GARFIELD SQUARE DR,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,1122,011,27,23,26,1152188,1903257,2006,02/10/2018 03:50:01 PM
-87.722556906,41.899937434,4415647,HL640572,09/28/2005 11:25:00 AM,010XX N AVERS AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE PORCH/HALLWAY,true,false,1112,011,27,23,18,1150527,1906719,2005,02/28/2018 03:56:25 PM
-87.652276702,41.772252117,1872404,G713503,11/28/2001 04:30:00 AM,011XX W MARQUETTE RD,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0724,007,,,08B,1170029,1860335,2001,08/17/2015 03:03:40 PM
-87.684860322,41.892137435,9337939,HW481818,10/05/2013 10:30:00 PM,023XX W OHIO ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1221,012,26,24,08B,1160811,1903952,2013,02/10/2018 03:50:01 PM
-87.590072178,41.773296298,9761727,HX411987,09/01/2014 10:00:00 PM,014XX E 67TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0321,003,5,42,06,1186994,1860856,2014,02/10/2018 03:50:01 PM
-87.703081227,41.782155325,1341156,G033714,01/16/2001 07:31:57 PM,061XX S KEDZIE AV,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,0823,008,,,06,1156144,1863838,2001,08/17/2015 03:03:40 PM
-87.625780301,41.865147498,6588378,HP660723,11/01/2008 02:00:00 PM,013XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0132,001,2,33,07,1176978,1894244,2008,02/28/2018 03:56:25 PM
-87.66044537,41.774964962,4011705,HL366076,05/19/2005 04:05:05 PM,065XX S BISHOP ST,0460,BATTERY,SIMPLE,RESIDENCE,true,false,0725,007,17,67,08B,1167793,1861306,2005,02/28/2018 03:56:25 PM
-87.555333653,41.755974849,2345134,HH643975,09/12/2002 04:00:00 PM,028XX E 77TH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0421,004,7,43,05,1196527,1854628,2002,02/28/2018 03:56:25 PM
-87.560879195,41.707627372,7075096,HR482306,08/13/2009 07:30:00 PM,103XX S HOXIE AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,OTHER,false,false,0434,004,10,51,26,1195172,1836997,2009,02/04/2016 06:33:39 AM
-87.6242787,41.896375946,2547360,HJ126783,01/15/2003 03:20:00 AM,007XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,DRUG STORE,true,false,1833,018,42,8,08B,1177293,1905627,2003,02/28/2018 03:56:25 PM
-87.627727963,41.896682593,9418874,HW562463,12/07/2013 03:45:00 PM,0000X E CHICAGO AVE,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1833,018,42,8,06,1176353,1905731,2013,02/10/2018 03:50:01 PM
-87.773667626,41.894734121,7098332,HR506822,08/27/2009 07:45:00 PM,059XX W CHICAGO AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,1511,015,29,25,18,1136625,1904728,2009,02/28/2018 03:56:25 PM
-87.604362142,41.808901629,11832109,JC437862,09/17/2019 10:30:00 PM,047XX S DREXEL BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0223,002,4,39,08B,1182986,1873797,2019,09/24/2019 04:33:44 PM
-87.705924636,41.87402717,7454940,HS256177,04/13/2010 08:30:00 PM,005XX S KEDZIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,true,false,1134,011,24,27,18,1155124,1897310,2010,02/10/2018 03:50:01 PM
-87.623367411,41.83601879,2687044,HJ308362,04/17/2003 09:00:00 PM,032XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2113,002,3,35,06,1177723,1883635,2003,02/28/2018 03:56:25 PM
-87.606467715,41.804996145,6498534,HP572557,09/11/2008 07:35:00 PM,049XX S COTTAGE GROVE AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE PORCH/HALLWAY,false,false,2124,002,4,39,26,1182424,1872369,2008,02/28/2018 03:56:25 PM
-87.713171008,41.862422661,6497259,HP572738,09/12/2008 02:30:00 AM,035XX W DOUGLAS BLVD,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1021,010,24,29,06,1153181,1893067,2008,02/10/2018 03:50:01 PM
-87.752236623,41.908444923,9548607,HX200492,03/26/2014 03:15:00 PM,015XX N LAWLER AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2533,025,37,25,08A,1142426,1909763,2014,02/04/2016 06:33:39 AM
-87.621589582,41.890132638,4310028,HL620191,09/17/2005 05:50:00 PM,004XX N CITY FRONT PLAZA DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,false,false,1834,018,42,8,11,1178044,1903358,2005,02/28/2018 03:56:25 PM
-87.910611317,41.977951404,9359402,HW502729,10/21/2013 08:40:00 PM,0000X W C12 ST,0890,THEFT,FROM BUILDING,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,false,false,1651,016,41,76,06,1099191,1934839,2013,02/10/2018 03:50:01 PM
-87.840401024,41.979241094,2820053,HJ479608,07/07/2003 10:00:00 PM,085XX W CATALPA AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,1614,016,41,76,26,1118279,1935411,2003,02/28/2018 03:56:25 PM
-87.644859431,41.693789152,2613078,HJ214549,03/02/2003 07:30:00 PM,110XX S PEORIA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,2234,022,34,75,08B,1172281,1831760,2003,02/28/2018 03:56:25 PM
-87.676701528,41.792861243,10180866,HY368753,08/04/2015 01:20:00 PM,055XX S HOYNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0715,007,15,67,14,1163309,1867793,2015,02/10/2018 03:50:01 PM
-87.723980853,41.880749014,11375318,JB300750,06/10/2018 10:14:00 AM,039XX W MADISON ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1122,011,28,26,18,1150189,1899724,2018,09/29/2018 03:54:15 PM
-87.639582928,41.878840427,11492577,JB496678,10/30/2018 03:20:00 PM,002XX S CANAL ST,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0121,001,42,28,06,1173178,1899203,2018,11/06/2018 04:22:57 PM
-87.752928094,41.960646312,9361648,HW504717,10/23/2013 06:00:00 PM,050XX W MONTROSE AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,1623,016,45,15,24,1142109,1928784,2013,02/10/2018 03:50:01 PM
-87.748648437,41.953401827,6565859,HP637625,10/20/2008 09:40:00 AM,048XX W IRVING PARK RD,1120,DECEPTIVE PRACTICE,FORGERY,BANK,false,false,1624,016,45,15,10,1143291,1926152,2008,02/28/2018 03:56:25 PM
-87.62492662,41.673409325,7291625,HR708462,12/28/2009 03:00:00 AM,121XX S PERRY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SPORTS ARENA/STADIUM,false,false,0523,005,9,53,14,1177786,1824378,2009,02/28/2018 03:56:25 PM
-87.693480445,41.846474784,3758386,HL128680,01/16/2005 09:00:00 PM,027XX W 25TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1034,010,12,30,06,1158588,1887295,2005,02/10/2018 03:50:01 PM
-87.633919743,41.719396255,3106082,HJ837894,12/25/2003 10:20:00 PM,096XX S EGGLESTON AVE,0560,ASSAULT,SIMPLE,STREET,false,false,2223,022,21,73,08A,1175193,1841115,2003,02/28/2018 03:56:25 PM
-87.565709378,41.720582727,1717729,G520781,08/30/2001 08:00:00 PM,096XX S OGLESBY AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0431,004,,,14,1193811,1841706,2001,08/17/2015 03:03:40 PM
-87.697050129,41.993080314,12026051,JD204498,04/07/2020 10:00:00 PM,061XX N WASHTENAW AVE,0917,MOTOR VEHICLE THEFT,CYCLE, SCOOTER, BIKE WITH VIN,STREET,false,false,2413,024,40,2,07,1157219,1940711,2020,04/14/2020 03:49:15 PM
-87.663878589,41.768096835,7936117,HT168038,02/18/2011 01:45:00 PM,069XX S ASHLAND AVE,0460,BATTERY,SIMPLE,STREET,true,true,0735,007,17,67,08B,1166876,1858796,2011,02/10/2018 03:50:01 PM
-87.63005767,41.906298955,2327350,HH622778,08/24/2002 12:00:00 PM,013XX N DEARBORN ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1824,018,42,8,26,1175690,1909230,2002,02/28/2018 03:56:25 PM
-87.626445858,41.89670215,5828324,HN638652,10/07/2007 11:00:00 PM,0000X E CHICAGO AVE,0810,THEFT,OVER $500,STREET,false,false,1833,018,42,8,06,1176702,1905741,2007,02/28/2018 03:56:25 PM
-87.686026524,41.911221945,6601654,HP674825,11/09/2008 07:00:00 PM,016XX N CLAREMONT AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1434,014,1,24,06,1160441,1910904,2008,02/10/2018 03:50:01 PM
-87.886920464,41.980435794,10121332,HY310469,06/21/2015 06:47:00 PM,005XX W OHARE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,AIRPORT PARKING LOT,true,false,1654,016,41,76,24,1105628,1935777,2015,02/10/2018 03:50:01 PM
-87.657033098,41.753243005,3069787,HJ790696,11/30/2003 07:37:00 PM,077XX S ADA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,0612,006,17,71,14,1168786,1853398,2003,02/10/2018 03:50:01 PM
-87.68479102,41.877565108,11128116,JA483748,10/24/2017 10:03:00 AM,023XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1225,012,2,28,08B,1160870,1898642,2017,02/10/2018 03:50:01 PM
-87.640356386,41.940104538,11323092,JB273797,02/14/2018 08:00:00 PM,004XX W BELMONT AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1925,019,44,6,06,1172787,1921526,2018,05/25/2018 03:47:25 PM
-87.686938751,41.765613574,11749429,JC337817,07/06/2019 08:04:00 PM,070XX S MAPLEWOOD AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0832,008,17,66,03,1160592,1857843,2019,07/19/2019 04:09:50 PM
-87.727987073,41.836384555,4101562,HL441572,06/24/2005 03:00:00 PM,031XX S KEDVALE AVE,0915,MOTOR VEHICLE THEFT,TRUCK, BUS, MOTOR HOME,STREET,false,false,1031,010,22,30,07,1149212,1883550,2005,02/10/2018 03:50:01 PM
-87.667909071,41.899699629,11151766,JA514975,11/16/2017 08:00:00 PM,016XX W AUGUSTA BLVD,0810,THEFT,OVER $500,STREET,false,false,1213,012,1,24,06,1165405,1906743,2017,02/10/2018 03:50:01 PM
-87.586154041,41.759327126,6399622,HP255284,04/01/2008 12:05:00 PM,074XX S STONY ISLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,0324,003,5,43,14,1188107,1855775,2008,02/10/2018 03:50:01 PM
-87.711564575,41.949345875,6675963,HP748227,11/01/2008 12:01:00 AM,037XX N CHRISTIANA AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,1733,017,33,16,06,1153389,1924745,2008,02/28/2018 03:56:25 PM
-87.66832405,41.751511391,3960706,HL329232,05/01/2005 03:00:00 AM,078XX S WOOD ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0611,006,17,71,06,1165710,1852743,2005,02/10/2018 03:50:01 PM
-87.563029076,41.75177304,7154843,HR547872,09/21/2009 02:10:00 AM,025XX E 79TH ST,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,false,false,0422,004,7,46,05,1194441,1853078,2009,02/28/2018 03:56:25 PM
-87.676287648,41.766593244,10744287,HZ505030,11/05/2016 03:00:00 PM,021XX W 70TH ST,0810,THEFT,OVER $500,RESIDENCE,false,true,0735,007,17,67,06,1163495,1858222,2016,02/10/2018 03:50:01 PM
-87.774107542,41.900724202,3256829,HK163127,02/03/2004 07:48:09 PM,011XX N MASON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1511,015,29,25,18,1136491,1906910,2004,02/28/2018 03:56:25 PM
-87.733622782,41.900497955,11676412,JC250176,05/04/2019 12:00:00 PM,010XX N KILDARE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1111,011,37,23,07,1147513,1906902,2019,05/11/2019 04:19:04 PM
-87.669506138,41.916086451,3958014,HL309564,01/01/2005 01:00:00 AM,016XX W CORTLAND ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,true,false,1433,014,32,22,06,1164924,1912711,2005,02/28/2018 03:56:25 PM
-87.723916279,41.910724018,6117858,HP209769,03/04/2008 12:30:00 PM,016XX N SPRINGFIELD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2535,025,30,23,26,1150129,1910647,2008,02/28/2018 03:56:25 PM
-87.649971265,41.963880376,9707346,HX357128,07/23/2014 02:35:00 PM,045XX N CLARENDON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,true,false,1914,019,46,3,18,1170102,1930169,2014,02/10/2018 03:50:01 PM
-87.694698681,41.782248992,6720172,HR135352,01/23/2009 03:45:00 PM,061XX S MOZART ST,0460,BATTERY,SIMPLE,STREET,false,false,0823,008,15,66,08B,1158430,1863889,2009,02/28/2018 03:56:25 PM
-87.699510195,41.879219742,4371824,HL600674,09/09/2005 08:50:00 AM,029XX W WILCOX ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,true,false,1124,011,2,27,18,1156857,1899215,2005,02/10/2018 03:50:01 PM
-87.677455132,41.779369127,3060311,HJ745955,11/08/2003 12:10:00 AM,062XX S HAMILTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,0714,007,15,67,18,1163141,1862875,2003,02/28/2018 03:56:25 PM
-87.626299484,41.843344846,5560008,HN368822,05/27/2007 08:10:00 PM,0000X E 28TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,2113,001,2,35,18,1176902,1886298,2007,02/10/2018 03:50:01 PM
-87.610410862,41.765152035,3287357,HK262247,03/18/2004 07:00:00 PM,071XX S ST LAWRENCE AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,false,false,0323,003,6,69,17,1181471,1857841,2004,02/10/2018 03:50:01 PM
-87.704599873,41.923380547,6484026,HP561221,09/08/2008 09:00:00 PM,023XX N ALBANY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1414,014,35,22,14,1155353,1915297,2008,02/10/2018 03:50:01 PM
-87.721466705,41.884080884,5199084,HM780713,10/22/2006 12:00:00 PM,038XX W MAYPOLE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1122,011,28,26,06,1150865,1900943,2006,02/10/2018 03:50:01 PM
-87.643858799,41.783291591,1504970,G242696,04/28/2001 03:35:00 PM,007XX W 61 ST,0460,BATTERY,SIMPLE,STREET,false,false,0711,007,,,08B,1172293,1864376,2001,08/17/2015 03:03:40 PM
-87.728212093,41.883762617,9652082,HX302366,06/13/2014 08:10:00 PM,002XX N KARLOV AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE PORCH/HALLWAY,true,false,1114,011,28,26,18,1149029,1900814,2014,02/10/2018 03:50:01 PM
-87.759739759,41.905005698,2862193,HJ528076,07/29/2003 03:00:00 PM,013XX N LOREL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2532,025,37,25,07,1140392,1908496,2003,02/28/2018 03:56:25 PM
-87.605991095,41.783247439,3392098,HK445823,06/21/2004 03:45:00 PM,061XX S COTTAGE GROVE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,PARKING LOT/GARAGE(NON.RESID.),false,false,0313,003,20,42,04A,1182621,1864445,2004,02/10/2018 03:50:01 PM
-87.77260477,41.971677035,7409891,HS211033,03/16/2010 07:30:00 PM,057XX W HIGGINS AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1622,016,45,11,26,1136731,1932768,2010,02/10/2018 03:50:01 PM
-87.648926544,41.934371134,1828616,G662646,11/03/2001 02:45:00 PM,028XX N HALSTED ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,1932,019,,,06,1170472,1919418,2001,08/17/2015 03:03:40 PM
-87.588550162,41.765745126,8011368,HT242841,04/10/2011 01:00:00 AM,071XX S BLACKSTONE AVE,0460,BATTERY,SIMPLE,STREET,false,false,0324,003,5,43,08B,1187433,1858108,2011,02/10/2018 03:50:01 PM
-87.629800768,41.766559481,10101837,HY290641,06/06/2015 06:15:00 PM,070XX S WENTWORTH AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,RESIDENCE,true,false,0731,007,6,69,24,1176177,1858310,2015,02/10/2018 03:50:01 PM
-87.720935733,41.866229446,7048204,HR446648,07/24/2009 05:36:00 PM,038XX W ROOSEVELT RD,1310,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,false,false,1011,010,24,29,14,1151056,1894439,2009,02/28/2018 03:56:25 PM
-87.687049756,41.813334647,6965587,HR369792,06/11/2009 08:00:00 AM,044XX S CAMPBELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0914,009,12,58,07,1160431,1875232,2009,02/28/2018 03:56:25 PM
-87.750727697,41.877622161,7436042,HS237827,04/01/2010 12:05:00 PM,050XX W QUINCY ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1533,015,28,25,26,1142913,1898534,2010,02/10/2018 03:50:01 PM
-87.659039186,41.680222898,4482561,HL784348,12/11/2005 12:00:00 PM,117XX S LAFLIN ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,0524,005,34,53,26,1168447,1826786,2005,02/28/2018 03:56:25 PM
-87.62743954,41.868165405,11202522,JB114095,01/12/2018 05:55:00 PM,011XX S STATE ST,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,CTA PLATFORM,true,false,0123,001,2,32,22,1176517,1895340,2018,05/04/2018 03:51:04 PM
-87.64009839,41.696963165,10255254,HY442770,09/28/2015 07:30:00 PM,108XX S UNION AVE,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,SCHOOL, PUBLIC, BUILDING,false,false,2233,022,34,49,14,1173572,1832927,2015,02/10/2018 03:50:01 PM
-87.625552607,41.855167994,3166437,HK167462,02/06/2004 07:45:00 AM,020XX S WABASH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0134,001,3,33,06,1177070,1890608,2004,02/28/2018 03:56:25 PM
-87.65303327,41.770039208,2819741,HJ448813,06/23/2003 07:20:00 PM,068XX S MAY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0724,007,17,68,18,1169829,1859527,2003,02/28/2018 03:56:25 PM
